date,occasion,day_of_week,day_number,top_10_gross,top_10_gross_change_yesterday,top_10_gross_change_week,number_releases,movie_title,gross
Apr 16,,Tuesday,106,"$8,600,689",+19.8%,-5.4%,51,42,"$2,521,371"
Apr 15,,Monday,105,"$7,178,787",-73.1%,-4.7%,51,42,"$2,231,810"
Apr 14,,Sunday,104,"$26,708,961",-41.6%,-12.8%,51,42,"$7,085,264"
Apr 13,,Saturday,103,"$45,715,109",+42.6%,-9.1%,51,42,"$11,340,057"
Apr 12,,Friday,102,"$32,058,883",+341.8%,-27%,51,42,"$9,061,823"
Apr 11,,Thursday,101,"$7,255,813",+3.9%,-44.7%,54,Evil Dead,"$1,349,322"
Apr 10,,Wednesday,100,"$6,984,578",-23.2%,-44%,54,Evil Dead,"$1,358,320"
Apr 9,,Tuesday,99,"$9,095,802",+20.8%,-41.8%,54,Evil Dead,"$1,854,306"
Apr 8,,Monday,98,"$7,529,918",-75.4%,-58.5%,53,Evil Dead,"$1,703,987"
Apr 7,,Sunday,97,"$30,632,619",-39.1%,-3.5%,54,The Croods,"$5,825,646"
Apr 6,,Saturday,96,"$50,282,864",+14.5%,-2.2%,54,G.I. Joe: Retaliation,"$8,928,764"
Apr 5,,Friday,95,"$43,911,674",+234.7%,-19.3%,54,Evil Dead,"$11,899,350"
Apr 4,,Thursday,94,"$13,118,002",+5.2%,-43.7%,51,The Croods,"$3,662,654"
Apr 3,,Wednesday,93,"$12,467,376",-20.2%,+7.9%,51,The Croods,"$3,277,554"
Apr 2,,Tuesday,92,"$15,631,269",-13.8%,+7.3%,51,G.I. Joe: Retaliation,"$4,012,941"
Apr 1,,Monday,91,"$18,140,506",-42.9%,+47%,51,The Croods,"$5,005,449"
Mar 31,Easter Sunday,Sunday,90,"$31,748,241",+22.5%,+33.7%,53,G.I. Joe: Retaliation,"$9,682,790"
Mar 30,,Saturday,89,"$51,439,417",-5.4%,-6%,53,G.I. Joe: Retaliation,"$15,497,787"
Mar 29,,Friday,88,"$54,389,655",+133.5%,+44.6%,53,G.I. Joe: Retaliation,"$15,321,237"
Mar 28,,Thursday,87,"$23,297,230",+101.6%,+267%,50,G.I. Joe: Retaliation,"$10,506,875"
Mar 27,,Wednesday,86,"$11,558,442",-20.6%,+72.1%,49,The Croods,"$4,227,300"
Mar 26,,Tuesday,85,"$14,564,836",+18.1%,+75.7%,49,The Croods,"$5,025,142"
Mar 25,,Monday,84,"$12,336,431",-64.7%,+77.1%,49,The Croods,"$4,201,106"
Mar 24,,Sunday,83,"$34,926,583",-36.2%,+43.3%,51,The Croods,"$13,013,520"
Mar 23,,Saturday,82,"$54,702,348",+45.4%,+37.1%,51,The Croods,"$18,980,862"
Mar 22,,Friday,81,"$37,612,464",+492.5%,+31.5%,51,The Croods,"$11,645,354"
Mar 21,,Thursday,80,"$6,347,865",-5.5%,-33.8%,45,Oz the Great and Powerful,"$2,582,193"
Mar 20,,Wednesday,79,"$6,716,199",-19%,-29.3%,45,Oz the Great and Powerful,"$2,692,504"
Mar 19,,Tuesday,78,"$8,290,727",+19%,-35.4%,45,Oz the Great and Powerful,"$3,293,392"
Mar 18,,Monday,77,"$6,966,583",-71.4%,-34.6%,46,Oz the Great and Powerful,"$2,903,718"
Mar 17,,Sunday,76,"$24,369,469",-38.9%,-27.5%,45,Oz the Great and Powerful,"$11,646,564"
Mar 16,,Saturday,75,"$39,897,427",+39.4%,-25.5%,46,Oz the Great and Powerful,"$18,221,991"
Mar 15,,Friday,74,"$28,612,548",+198.6%,-23.5%,45,Oz the Great and Powerful,"$11,384,147"
Mar 14,,Thursday,73,"$9,582,304",+0.8%,+82.8%,52,Oz the Great and Powerful,"$5,128,774"
Mar 13,,Wednesday,72,"$9,501,979",-26%,+68.9%,51,Oz the Great and Powerful,"$5,134,381"
Mar 12,,Tuesday,71,"$12,835,916",+20.5%,+80.1%,51,Oz the Great and Powerful,"$7,108,000"
Mar 11,,Monday,70,"$10,655,972",-68.3%,+88.9%,51,Oz the Great and Powerful,"$6,322,016"
Mar 10,,Sunday,69,"$33,627,749",-37.2%,+52.2%,51,Oz the Great and Powerful,"$21,996,261"
Mar 9,,Saturday,68,"$53,542,550",+43.1%,+35.9%,51,Oz the Great and Powerful,"$33,017,570"
Mar 8,,Friday,67,"$37,405,896",+613.6%,+42.1%,51,Oz the Great and Powerful,"$24,096,622"
Mar 7,,Thursday,66,"$5,241,744",-6.8%,-2.3%,50,Jack the Giant Slayer,"$1,290,409"
Mar 6,,Wednesday,65,"$5,624,202",-21.1%,+5.7%,49,Jack the Giant Slayer,"$1,544,127"
Mar 5,,Tuesday,64,"$7,125,634",+26.3%,+3.8%,49,Jack the Giant Slayer,"$2,091,491"
Mar 4,,Monday,63,"$5,642,490",-74.5%,+4.9%,49,Jack the Giant Slayer,"$1,663,116"
Mar 3,,Sunday,62,"$22,090,477",-43.9%,+9.3%,51,Jack the Giant Slayer,"$7,503,927"
Mar 2,,Saturday,61,"$39,410,078",+49.7%,+1.3%,51,Jack the Giant Slayer,"$12,004,736"
Mar 1,,Friday,60,"$26,321,135",+390.8%,+4.9%,51,Jack the Giant Slayer,"$7,693,563"
Feb 28,,Thursday,59,"$5,362,635",+0.8%,-28.5%,50,Identity Thief,"$998,425"
Feb 27,,Wednesday,58,"$5,320,620",-22.5%,-29.2%,50,Identity Thief,"$950,325"
Feb 26,,Tuesday,57,"$6,865,181",+27.6%,-31.2%,51,Identity Thief,"$1,224,360"
Feb 25,,Monday,56,"$5,379,432",-73.4%,-76%,50,Identity Thief,"$934,380"
Feb 24,,Sunday,55,"$20,204,943",-48.1%,-45.5%,51,Snitch,"$3,383,094"
Feb 23,,Saturday,54,"$38,909,980",+55%,-22.1%,51,Identity Thief,"$6,668,780"
Feb 22,,Friday,53,"$25,102,945",+234.7%,-26.8%,51,Snitch,"$4,162,673"
Feb 21,,Thursday,52,"$7,499,032",-0.2%,-76.6%,51,Identity Thief,"$1,519,200"
Feb 20,,Wednesday,51,"$7,513,316",-24.7%,+38.3%,51,Identity Thief,"$1,471,725"
Feb 19,,Tuesday,50,"$9,975,544",-55.4%,+39.8%,51,A Good Day to Die Hard,"$2,105,433"
Feb 18,Presidents' Day,Monday,49,"$22,382,361",-39.7%,+253.1%,55,Escape from Planet Earth,"$5,210,921"
Feb 17,,Sunday,48,"$37,091,869",-25.8%,+74.2%,55,A Good Day to Die Hard,"$7,464,595"
Feb 16,,Saturday,47,"$49,977,181",+45.7%,+34.5%,55,A Good Day to Die Hard,"$10,165,916"
Feb 15,,Friday,46,"$34,289,907",+7%,+43.2%,55,A Good Day to Die Hard,"$7,204,334"
Feb 14,,Thursday,45,"$32,039,196",+489.6%,+577.1%,54,Safe Haven,"$8,828,918"
Feb 13,,Wednesday,44,"$5,433,890",-23.9%,+10.6%,52,Identity Thief,"$2,041,655"
Feb 12,,Tuesday,43,"$7,137,414",+12.6%,+13.5%,52,Identity Thief,"$2,826,900"
Feb 11,,Monday,42,"$6,339,230",-70.2%,+24.7%,52,Identity Thief,"$2,497,095"
Feb 10,,Sunday,41,"$21,291,997",-42.7%,+102.3%,55,Identity Thief,"$8,653,455"
Feb 9,,Saturday,40,"$37,159,344",+55.2%,+16.8%,55,Identity Thief,"$14,809,815"
Feb 8,,Friday,39,"$23,942,623",+406%,+5.8%,55,Identity Thief,"$11,087,755"
Feb 7,,Thursday,38,"$4,731,796",-3.7%,-16%,50,Warm Bodies,"$1,019,533"
Feb 6,,Wednesday,37,"$4,911,367",-21.9%,-9.2%,49,Warm Bodies,"$1,059,135"
Feb 5,,Tuesday,36,"$6,289,246",+23.7%,-12.2%,49,Warm Bodies,"$1,439,550"
Feb 4,,Monday,35,"$5,083,904",-51.7%,-12.1%,49,Warm Bodies,"$1,252,897"
Feb 3,,Sunday,34,"$10,527,320",-66.9%,-50.4%,53,Warm Bodies,"$3,188,270"
Feb 2,,Saturday,33,"$31,809,524",+40.6%,-14.1%,52,Warm Bodies,"$9,025,393"
Feb 1,,Friday,32,"$22,622,347",+301.5%,-1.7%,52,Warm Bodies,"$8,140,304"
Jan 31,,Thursday,31,"$5,635,109",+4.2%,-14.4%,46,Hansel & Gretel: Witch Hunters,"$1,220,048"
Jan 30,,Wednesday,30,"$5,408,559",-24.5%,-15.4%,45,Hansel & Gretel: Witch Hunters,"$1,173,361"
Jan 29,,Tuesday,29,"$7,166,376",+23.8%,-14%,45,Hansel & Gretel: Witch Hunters,"$1,734,256"
Jan 28,,Monday,28,"$5,786,753",-72.7%,-68.4%,45,Hansel & Gretel: Witch Hunters,"$1,434,173"
Jan 27,,Sunday,27,"$21,222,346",-42.7%,-26.2%,49,Hansel & Gretel: Witch Hunters,"$5,396,098"
Jan 26,,Saturday,26,"$37,025,592",+60.8%,-18.8%,50,Hansel & Gretel: Witch Hunters,"$8,276,687"
Jan 25,,Friday,25,"$23,021,500",+249.7%,-31.1%,49,Hansel & Gretel: Witch Hunters,"$6,018,171"
Jan 24,,Thursday,24,"$6,583,259",+3%,-22.9%,49,Mama,"$1,098,505"
Jan 23,,Wednesday,23,"$6,393,883",-23.3%,-24.9%,50,Mama,"$1,032,330"
Jan 22,,Tuesday,22,"$8,333,396",-54.6%,-24.3%,49,Mama,"$1,508,790"
Jan 21,MLK Day,Monday,21,"$18,337,137",-36.2%,+94.1%,51,Mama,"$3,745,505"
Jan 20,,Sunday,20,"$28,744,310",-37%,+3.3%,51,Mama,"$7,464,540"
Jan 19,,Saturday,19,"$45,601,966",+36.6%,-1.5%,51,Mama,"$10,839,465"
Jan 18,,Friday,18,"$33,392,122",+291%,-12.4%,51,Mama,"$10,098,305"
Jan 17,,Thursday,17,"$8,539,213",+0.4%,-0.2%,46,Zero Dark Thirty,"$1,830,748"
Jan 16,,Wednesday,16,"$8,508,292",-22.8%,+2.5%,46,Zero Dark Thirty,"$1,847,754"
Jan 15,,Tuesday,15,"$11,014,649",+16.6%,+3.2%,47,Zero Dark Thirty,"$2,443,811"
Jan 14,,Monday,14,"$9,447,455",-66.1%,+10.4%,47,Zero Dark Thirty,"$2,302,701"
Jan 13,,Sunday,13,"$27,835,945",-39.9%,-0.7%,51,Zero Dark Thirty,"$6,050,267"
Jan 12,,Saturday,12,"$46,294,515",+21.5%,-5.2%,51,Zero Dark Thirty,"$9,354,467"
Jan 11,,Friday,11,"$38,104,371",+345.3%,-4.3%,50,Zero Dark Thirty,"$9,034,202"
Jan 10,,Thursday,10,"$8,556,566",+3.1%,-56.7%,47,Django Unchained,"$1,871,443"
Jan 9,,Wednesday,9,"$8,300,876",-22.2%,-62.9%,47,Django Unchained,"$1,882,028"
Jan 8,,Tuesday,8,"$10,674,332",+24.8%,-77.2%,46,Django Unchained,"$2,428,066"
Jan 7,,Monday,7,"$8,555,917",-69.5%,-76.1%,46,Django Unchained,"$1,872,463"
Jan 6,,Sunday,6,"$28,028,765",-42.6%,-39.3%,48,Django Unchained,"$5,406,158"
Jan 5,,Saturday,5,"$48,815,166",+22.7%,-14.5%,49,Django Unchained,"$8,426,744"
Jan 4,,Friday,4,"$39,795,766",+101.4%,-23.4%,49,Texas Chainsaw,"$10,227,996"
Jan 3,,Thursday,3,"$19,758,976",-11.8%,-56.8%,49,Django Unchained,"$3,884,067"
Jan 2,,Wednesday,2,"$22,394,295",-52.3%,-56.9%,49,Django Unchained,"$4,551,813"
Jan 1,New Year's Day,Tuesday,1,"$46,905,180",+10%,+10.2%,53,The Hobbit: An Unexpected Journey,"$9,454,721"
